2025-07-18 22:57:31 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:28 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 5
2025-07-18 23:29:28 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:29:28 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:28 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:28 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:28 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:29:28 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:28 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:28 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:29 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:29 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 5
2025-07-18 23:29:29 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:29 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:29 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:30 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 5
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for SOLUSDT
2025-07-18 23:29:30 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for SOLUSDT: breakout
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:30 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for SOLUSDT
2025-07-18 23:29:31 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for SOLUSDT: breakout
2025-07-18 23:29:31 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:29:31 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:29:31 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:31 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:29:32 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 5
2025-07-18 23:29:32 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:29:32 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:32 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:33 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BNBUSDT
2025-07-18 23:29:33 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BNBUSDT: breakout
2025-07-18 23:29:33 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:33 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:33 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BNBUSDT
2025-07-18 23:29:33 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BNBUSDT: breakout
2025-07-18 23:29:38 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:29:39 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:29:39 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 0 active positions
2025-07-18 23:29:40 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 5
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:29:40 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 5
2025-07-18 23:29:40 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:40 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:40 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 5
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:29:40 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:41 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:41 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:42 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:29:42 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:29:42 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:42 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 0 active positions
2025-07-18 23:29:47 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 5
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:29:47 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:48 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:29:48 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 5
2025-07-18 23:29:48 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:48 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:48 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 5
2025-07-18 23:29:48 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:29:48 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:49 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:49 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:29:54 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:29:55 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:29:55 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 0 active positions
2025-07-18 23:29:56 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 5
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:29:56 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 5
2025-07-18 23:29:56 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:29:56 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:29:57 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BTCUSDT 5
2025-07-18 23:29:57 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:29:57 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BTCUSDT 5
2025-07-18 23:29:57 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:29:57 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:29:58 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:29:58 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:29:58 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:29:59 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for ETHUSDT 5
2025-07-18 23:29:59 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:29:59 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:29:59 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:29:59 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:30:00 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 5
2025-07-18 23:30:00 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:30:00 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for SOLUSDT 5
2025-07-18 23:30:00 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:30:00 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:01 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:30:01 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:30:01 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:01 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:06 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:30:06 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:30:06 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:30:07 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 0 active positions
2025-07-18 23:30:07 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 5
2025-07-18 23:30:07 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:30:07 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:30:08 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:30:08 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:30:09 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:30:09 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:10 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:30:10 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 5
2025-07-18 23:30:10 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:10 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:30:10 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:10 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:30:10 | INFO     | backend.core.signal_processor | ✅ Generated 11 signals for BNBUSDT 5
2025-07-18 23:30:15 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:30:16 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
2025-07-18 23:30:16 | INFO     | backend.integrations.bybit_client | 📈 Fetching real positions...
2025-07-18 23:30:16 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 0 active positions
2025-07-18 23:30:16 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BTCUSDT 5
2025-07-18 23:30:16 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:30:16 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:17 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BTCUSDT
2025-07-18 23:30:17 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BTCUSDT 5
2025-07-18 23:30:17 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:30:17 | INFO     | backend.core.signal_processor | 📊 Generating signals for BTCUSDT 5
2025-07-18 23:30:17 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:30:17 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BTCUSDT
2025-07-18 23:30:18 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BTCUSDT: breakout
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BTCUSDT 5
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for BTCUSDT
2025-07-18 23:30:18 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for BTCUSDT: breakout
2025-07-18 23:30:18 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for ETHUSDT 5
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:30:18 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:19 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for ETHUSDT
2025-07-18 23:30:19 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for ETHUSDT 5
2025-07-18 23:30:19 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:30:19 | INFO     | backend.core.signal_processor | 📊 Generating signals for ETHUSDT 5
2025-07-18 23:30:19 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:30:19 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for ETHUSDT
2025-07-18 23:30:20 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for ETHUSDT: breakout
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for ETHUSDT 5
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 200 real candles for ETHUSDT
2025-07-18 23:30:20 | INFO     | backend.core.market_analyzer | ✅ Market analysis completed for ETHUSDT: breakout
2025-07-18 23:30:20 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for SOLUSDT 5
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for SOLUSDT 5
2025-07-18 23:30:20 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:21 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for SOLUSDT
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for SOLUSDT 5
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | 📊 Generating signals for SOLUSDT 5
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | 📊 Generating detailed signals for BNBUSDT 5
2025-07-18 23:30:21 | INFO     | backend.integrations.bybit_client | 📊 Fetching real kline data for BNBUSDT 5
2025-07-18 23:30:21 | INFO     | backend.integrations.bybit_client | 🔄 Converted interval 5 → 5
2025-07-18 23:30:21 | INFO     | backend.integrations.bybit_client | ✅ Retrieved 100 real candles for BNBUSDT
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | ✅ Generated 11 detailed signals for BNBUSDT 5
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:21 | INFO     | backend.core.signal_processor | 📊 Generating signals for BNBUSDT 5
2025-07-18 23:30:26 | INFO     | backend.integrations.bybit_client | 💰 Fetching real wallet balance...
2025-07-18 23:30:27 | INFO     | backend.integrations.bybit_client | ✅ Retrieved real balance: {'USDT': {'available': 0.0, 'locked': 0.0, 'total': 10653.97973099}, 'BNB': {'available': 0.0, 'locked': 0.0, 'total': 8.264e-05}}
